Entity,Continent,Date,Daily_confirmed,Daily_deaths,Total_confirmed
Somalia,Africa,2020-04-29,48,2,528
Somalia,Africa,2020-04-30,54,0,582
Somalia,Africa,2020-05-01,19,0,601
Somalia,Africa,2020-05-03,70,3,671
Somalia,Africa,2020-05-04,51,1,722
Somalia,Africa,2020-05-05,34,3,756
Somalia,Africa,2020-05-06,79,3,835
South Africa,Africa,2020-03-06,1,0,1
South Africa,Africa,2020-03-08,1,0,2
South Africa,Africa,2020-03-09,1,0,3
South Africa,Africa,2020-03-10,4,0,7
South Africa,Africa,2020-03-12,6,0,13
South Africa,Africa,2020-03-13,4,0,17
South Africa,Africa,2020-03-14,7,0,24
South Africa,Africa,2020-03-16,27,0,51
South Africa,Africa,2020-03-17,11,0,62
South Africa,Africa,2020-03-18,23,0,85
South Africa,Africa,2020-03-19,31,0,116
South Africa,Africa,2020-03-20,34,0,150
South Africa,Africa,2020-03-21,55,0,205
South Africa,Africa,2020-03-22,35,0,240
South Africa,Africa,2020-03-23,34,0,274
South Africa,Africa,2020-03-24,128,0,402
South Africa,Africa,2020-03-25,155,0,557
South Africa,Africa,2020-03-26,152,0,709
South Africa,Africa,2020-03-27,218,2,927
South Africa,Africa,2020-03-28,243,0,1170
South Africa,Africa,2020-03-29,17,0,1187
South Africa,Africa,2020-03-30,93,0,1280
South Africa,Africa,2020-03-31,46,1,1326
South Africa,Africa,2020-04-01,27,2,1353
South Africa,Africa,2020-04-02,27,0,1380
South Africa,Africa,2020-04-03,82,0,1462
South Africa,Africa,2020-04-04,43,2,1505
South Africa,Africa,2020-04-05,80,2,1585
South Africa,Africa,2020-04-06,70,2,1655
South Africa,Africa,2020-04-07,31,1,1686
South Africa,Africa,2020-04-08,63,1,1749
South Africa,Africa,2020-04-09,96,5,1845
South Africa,Africa,2020-04-10,89,0,1934
South Africa,Africa,2020-04-11,69,6,2003
South Africa,Africa,2020-04-12,25,1,2028
South Africa,Africa,2020-04-13,145,0,2173
South Africa,Africa,2020-04-14,99,2,2272
South Africa,Africa,2020-04-15,143,0,2415
South Africa,Africa,2020-04-16,91,7,2506
South Africa,Africa,2020-04-17,99,14,2605
South Africa,Africa,2020-04-18,178,2,2783
South Africa,Africa,2020-04-19,251,2,3034
South Africa,Africa,2020-04-20,124,2,3158
South Africa,Africa,2020-04-21,142,4,3300
South Africa,Africa,2020-04-22,165,0,3465
South Africa,Africa,2020-04-23,170,7,3635
South Africa,Africa,2020-04-24,318,10,3953
South Africa,Africa,2020-04-25,267,4,4220
South Africa,Africa,2020-04-26,141,7,4361
South Africa,Africa,2020-04-27,185,1,4546
South Africa,Africa,2020-04-28,247,3,4793
South Africa,Africa,2020-04-29,203,3,4996
South Africa,Africa,2020-04-30,354,10,5350
South Africa,Africa,2020-05-01,297,0,5647
South Africa,Africa,2020-05-02,304,13,5951
South Africa,Africa,2020-05-03,385,7,6336
South Africa,Africa,2020-05-04,447,8,6783
South Africa,Africa,2020-05-05,437,7,7220
South Africa,Africa,2020-05-06,352,10,7572
South Korea,Asia,2020-01-20,1,0,1
South Korea,Asia,2020-01-24,1,0,2
South Korea,Asia,2020-01-26,1,0,3
South Korea,Asia,2020-01-27,1,0,4
South Korea,Asia,2020-01-31,3,0,7
South Korea,Asia,2020-02-01,5,0,12
South Korea,Asia,2020-02-02,3,0,15
South Korea,Asia,2020-02-04,1,0,16
South Korea,Asia,2020-02-05,2,0,18
South Korea,Asia,2020-02-06,5,0,23
South Korea,Asia,2020-02-07,1,0,24
South Korea,Asia,2020-02-09,1,0,25
South Korea,Asia,2020-02-10,2,0,27
South Korea,Asia,2020-02-11,1,0,28
South Korea,Asia,2020-02-16,1,0,29
South Korea,Asia,2020-02-17,1,0,30
South Korea,Asia,2020-02-18,1,0,31
South Korea,Asia,2020-02-19,15,0,46
South Korea,Asia,2020-02-20,34,0,80
South Korea,Asia,2020-02-21,75,1,155
South Korea,Asia,2020-02-22,190,1,345
South Korea,Asia,2020-02-23,256,3,601
South Korea,Asia,2020-02-24,161,2,762
South Korea,Asia,2020-02-25,130,1,892
South Korea,Asia,2020-02-26,254,3,1146
South Korea,Asia,2020-02-27,449,1,1595
South Korea,Asia,2020-02-28,427,1,2022
South Korea,Asia,2020-02-29,909,3,2931
South Korea,Asia,2020-03-01,595,1,3526
South Korea,Asia,2020-03-02,686,5,4212
South Korea,Asia,2020-03-03,600,6,4812
South Korea,Asia,2020-03-04,516,4,5328
South Korea,Asia,2020-03-05,438,3,5766
South Korea,Asia,2020-03-06,518,7,6284
South Korea,Asia,2020-03-07,483,2,6767
South Korea,Asia,2020-03-08,367,6,7134
South Korea,Asia,2020-03-09,248,1,7382
South Korea,Asia,2020-03-10,131,3,7513
South Korea,Asia,2020-03-11,242,6,7755
South Korea,Asia,2020-03-12,114,6,7869
South Korea,Asia,2020-03-13,110,1,7979
South Korea,Asia,2020-03-14,107,5,8086
South Korea,Asia,2020-03-15,76,3,8162
South Korea,Asia,2020-03-16,74,0,8236
South Korea,Asia,2020-03-17,84,6,8320
South Korea,Asia,2020-03-18,93,5,8413
South Korea,Asia,2020-03-19,152,5,8565
South Korea,Asia,2020-03-20,87,9,8652
South Korea,Asia,2020-03-21,147,3,8799
South Korea,Asia,2020-03-22,98,1,8897
South Korea,Asia,2020-03-23,64,9,8961
South Korea,Asia,2020-03-24,76,7,9037
South Korea,Asia,2020-03-25,100,6,9137
South Korea,Asia,2020-03-26,104,5,9241
South Korea,Asia,2020-03-27,91,8,9332
South Korea,Asia,2020-03-28,146,5,9478
South Korea,Asia,2020-03-29,105,8,9583
South Korea,Asia,2020-03-30,78,6,9661
South Korea,Asia,2020-03-31,125,5,9786
South Korea,Asia,2020-04-02,190,6,9976
South Korea,Asia,2020-04-03,86,5,10062
South Korea,Asia,2020-04-04,94,3,10156
South Korea,Asia,2020-04-05,81,6,10237
South Korea,Asia,2020-04-06,47,3,10284
South Korea,Asia,2020-04-07,47,6,10331
South Korea,Asia,2020-04-08,53,8,10384
South Korea,Asia,2020-04-09,39,4,10423
South Korea,Asia,2020-04-10,27,4,10450
South Korea,Asia,2020-04-12,62,6,10512
South Korea,Asia,2020-04-13,25,3,10537
South Korea,Asia,2020-04-14,27,5,10564
South Korea,Asia,2020-04-15,27,3,10591
South Korea,Asia,2020-04-16,22,4,10613
South Korea,Asia,2020-04-17,22,1,10635
South Korea,Asia,2020-04-18,18,2,10653
South Korea,Asia,2020-04-19,8,2,10661
South Korea,Asia,2020-04-20,13,2,10674
South Korea,Asia,2020-04-21,9,1,10683
South Korea,Asia,2020-04-22,11,1,10694
South Korea,Asia,2020-04-23,8,2,10702
South Korea,Asia,2020-04-24,6,0,10708
South Korea,Asia,2020-04-25,10,0,10718
South Korea,Asia,2020-04-26,10,2,10728
South Korea,Asia,2020-04-27,10,1,10738
South Korea,Asia,2020-04-28,14,1,10752
South Korea,Asia,2020-04-29,9,2,10761
South Korea,Asia,2020-04-30,4,1,10765
South Korea,Asia,2020-05-01,9,1,10774
South Korea,Asia,2020-05-02,6,2,10780
South Korea,Asia,2020-05-03,13,0,10793
South Korea,Asia,2020-05-04,8,2,10801
South Korea,Asia,2020-05-05,3,2,10804
South Korea,Asia,2020-05-06,2,1,10806
South Sudan,Africa,2020-04-06,1,0,1
South Sudan,Africa,2020-04-09,1,0,2
South Sudan,Africa,2020-04-11,1,0,3
South Sudan,Africa,2020-04-12,1,0,4
South Sudan,Africa,2020-04-25,1,0,5
South Sudan,Africa,2020-04-27,1,0,6
South Sudan,Africa,2020-04-29,28,0,34
South Sudan,Africa,2020-05-01,1,0,35
South Sudan,Africa,2020-05-02,10,0,45
South Sudan,Africa,2020-05-04,1,0,46
South Sudan,Africa,2020-05-06,6,0,52
Spain,Europe,2020-02-01,1,0,1
Spain,Europe,2020-02-10,1,0,2
Spain,Europe,2020-02-25,1,0,3
Spain,Europe,2020-02-26,4,0,7
Spain,Europe,2020-02-27,5,0,12
Spain,Europe,2020-02-28,13,0,25
Spain,Europe,2020-02-29,9,0,34
Spain,Europe,2020-03-01,32,0,66
Spain,Europe,2020-03-02,17,0,83
Spain,Europe,2020-03-03,31,0,114
Spain,Europe,2020-03-04,37,0,151
Spain,Europe,2020-03-05,49,1,200
Spain,Europe,2020-03-06,61,2,261
Spain,Europe,2020-03-07,113,2,374
Spain,Europe,2020-03-08,56,0,430
Spain,Europe,2020-03-09,159,0,589
Spain,Europe,2020-03-10,615,23,1204
Spain,Europe,2020-03-11,435,7,1639
Spain,Europe,2020-03-12,501,12,2140
Spain,Europe,2020-03-13,864,37,3004
Spain,Europe,2020-03-14,1227,37,4231
Spain,Europe,2020-03-15,1522,15,5753
Spain,Europe,2020-03-16,2000,152,7753
Spain,Europe,2020-03-17,1438,21,9191
Spain,Europe,2020-03-18,1987,182,11178
Spain,Europe,2020-03-19,2538,107,13716
Spain,Europe,2020-03-20,3431,169,17147
Spain,Europe,2020-03-21,2833,235,19980
Spain,Europe,2020-03-22,4946,324,24926
Spain,Europe,2020-03-23,3646,394,28572
Spain,Europe,2020-03-24,4517,462,33089
Spain,Europe,2020-03-25,6584,514,39673
Spain,Europe,2020-03-26,7937,738,47610
Spain,Europe,2020-03-27,8578,655,56188
Spain,Europe,2020-03-28,7871,769,64059
Spain,Europe,2020-03-29,8189,832,72248
Spain,Europe,2020-03-30,6549,838,78797
Spain,Europe,2020-03-31,6398,812,85195
Spain,Europe,2020-04-01,9222,849,94417
Spain,Europe,2020-04-02,7719,864,102136
Spain,Europe,2020-04-03,8102,950,110238
Spain,Europe,2020-04-04,7472,932,117710
Spain,Europe,2020-04-05,7026,809,124736
Spain,Europe,2020-04-06,6023,674,130759
Spain,Europe,2020-04-07,4273,637,135032
Spain,Europe,2020-04-08,5478,743,140510
Spain,Europe,2020-04-09,6180,757,146690
Spain,Europe,2020-04-10,5756,683,152446
Spain,Europe,2020-04-11,4576,605,157022
Spain,Europe,2020-04-12,4830,510,161852
Spain,Europe,2020-04-13,4167,619,166019
Spain,Europe,2020-04-14,3477,517,169496
Spain,Europe,2020-04-15,7968,787,177464
Spain,Europe,2020-04-16,4040,617,181504
Spain,Europe,2020-04-17,4400,585,185904
Spain,Europe,2020-04-18,4104,565,190008
Spain,Europe,2020-04-19,-1430,410,188578
Spain,Europe,2020-04-20,2585,399,191163
Spain,Europe,2020-04-21,3352,430,194515
Spain,Europe,2020-04-22,2627,435,197142
Spain,Europe,2020-04-23,3052,440,200194
Spain,Europe,2020-04-24,2767,367,202961
Spain,Europe,2020-04-25,2944,378,205905
Spain,Europe,2020-04-26,1729,288,207634
Spain,Europe,2020-04-27,1831,0,209465
Spain,Europe,2020-04-28,1308,632,210773
Spain,Europe,2020-04-29,2144,453,212917
Spain,Europe,2020-04-30,518,268,213435
Spain,Europe,2020-05-01,1781,281,215216
Spain,Europe,2020-05-02,1366,276,216582
Spain,Europe,2020-05-03,884,164,217466
Spain,Europe,2020-05-05,545,164,218011
Spain,Europe,2020-05-06,1318,185,219329
Sri Lanka,Asia,2020-01-28,1,0,1
Sri Lanka,Asia,2020-03-12,1,0,2
Sri Lanka,Asia,2020-03-13,1,0,3
Sri Lanka,Asia,2020-03-14,3,0,6
Sri Lanka,Asia,2020-03-15,5,0,11
Sri Lanka,Asia,2020-03-16,8,0,19
Sri Lanka,Asia,2020-03-17,10,0,29
Sri Lanka,Asia,2020-03-18,13,0,42
Sri Lanka,Asia,2020-03-20,11,0,53
Sri Lanka,Asia,2020-03-21,13,0,66
Sri Lanka,Asia,2020-03-22,12,0,78
Sri Lanka,Asia,2020-03-23,9,0,87
Sri Lanka,Asia,2020-03-24,10,0,97
Sri Lanka,Asia,2020-03-25,5,0,102
Sri Lanka,Asia,2020-03-27,4,0,106
Sri Lanka,Asia,2020-03-29,9,1,115
Sri Lanka,Asia,2020-03-30,5,0,120
Sri Lanka,Asia,2020-04-01,2,1,122
Sri Lanka,Asia,2020-04-02,21,0,143
Sri Lanka,Asia,2020-04-03,5,1,148
Sri Lanka,Asia,2020-04-04,3,1,151
Sri Lanka,Asia,2020-04-05,8,1,159
Sri Lanka,Asia,2020-04-06,7,0,166
Sri Lanka,Asia,2020-04-07,12,0,178
Sri Lanka,Asia,2020-04-08,7,1,185
Sri Lanka,Asia,2020-04-09,4,1,189
Sri Lanka,Asia,2020-04-10,1,0,190
Sri Lanka,Asia,2020-04-11,7,0,197
Sri Lanka,Asia,2020-04-12,2,0,199
Sri Lanka,Asia,2020-04-13,11,0,210
Sri Lanka,Asia,2020-04-14,8,0,218
Sri Lanka,Asia,2020-04-15,15,0,233
Sri Lanka,Asia,2020-04-16,4,0,237
Sri Lanka,Asia,2020-04-17,1,0,238
Sri Lanka,Asia,2020-04-18,6,0,244
Sri Lanka,Asia,2020-04-19,10,0,254
Sri Lanka,Asia,2020-04-20,41,0,295
Sri Lanka,Asia,2020-04-21,9,0,304
Sri Lanka,Asia,2020-04-22,6,0,310
Sri Lanka,Asia,2020-04-23,20,0,330
Sri Lanka,Asia,2020-04-24,38,0,368
Sri Lanka,Asia,2020-04-25,52,0,420
Sri Lanka,Asia,2020-04-26,42,0,462
Sri Lanka,Asia,2020-04-27,61,0,523
Sri Lanka,Asia,2020-04-28,65,0,588
Sri Lanka,Asia,2020-04-29,31,0,619
Sri Lanka,Asia,2020-04-30,30,0,649
Sri Lanka,Asia,2020-05-01,16,0,665
Sri Lanka,Asia,2020-05-02,25,0,690
Sri Lanka,Asia,2020-05-03,15,0,705
Sri Lanka,Asia,2020-05-04,13,0,718
Sri Lanka,Asia,2020-05-05,37,1,755
Sri Lanka,Asia,2020-05-06,16,1,771
Sudan,Africa,2020-03-14,1,0,1
Sudan,Africa,2020-03-15,,1,1
Sudan,Africa,2020-03-19,1,0,2
Sudan,Africa,2020-03-25,1,0,3
Sudan,Africa,2020-03-29,2,0,5
Sudan,Africa,2020-03-31,1,1,6
Sudan,Africa,2020-04-01,1,0,7
Sudan,Africa,2020-04-05,3,0,10
Sudan,Africa,2020-04-06,2,0,12
Sudan,Africa,2020-04-08,2,0,14
Sudan,Africa,2020-04-11,1,0,15
Sudan,Africa,2020-04-12,4,0,19
Sudan,Africa,2020-04-14,10,2,29
Sudan,Africa,2020-04-15,3,1,32
Sudan,Africa,2020-04-19,34,5,66
Sudan,Africa,2020-04-21,26,2,92
Sudan,Africa,2020-04-22,15,0,107
Sudan,Africa,2020-04-23,33,1,140
Sudan,Africa,2020-04-24,22,0,162
Sudan,Africa,2020-04-25,12,3,174
Sudan,Africa,2020-04-26,39,1,213
Sudan,Africa,2020-04-27,24,4,237
Sudan,Africa,2020-04-28,38,1,275
Sudan,Africa,2020-04-29,43,3,318
Sudan,Africa,2020-04-30,57,3,375
Sudan,Africa,2020-05-01,67,3,442
Sudan,Africa,2020-05-03,150,10,592
Sudan,Africa,2020-05-04,86,0,678
Sudan,Africa,2020-05-06,100,4,778
Suriname,America,2020-03-15,1,0,1
Suriname,America,2020-03-22,4,0,5
Suriname,America,2020-03-24,1,0,6
Suriname,America,2020-03-25,2,0,8
Suriname,America,2020-04-01,2,0,10
Suriname,America,2020-04-04,,1,10
Swaziland,Africa,2020-03-15,1,0,1
Swaziland,Africa,2020-03-23,3,0,4
Swaziland,Africa,2020-03-27,2,0,6
Swaziland,Africa,2020-03-28,3,0,9
Swaziland,Africa,2020-04-07,1,0,10
Swaziland,Africa,2020-04-09,2,0,12
Swaziland,Africa,2020-04-12,2,0,14
Swaziland,Africa,2020-04-14,1,0,15
Swaziland,Africa,2020-04-16,1,0,16
Swaziland,Africa,2020-04-18,3,1,19
Swaziland,Africa,2020-04-20,3,0,22
Swaziland,Africa,2020-04-21,2,0,24
Swaziland,Africa,2020-04-23,7,0,31
Swaziland,Africa,2020-04-24,1,0,32
Swaziland,Africa,2020-04-25,8,0,40
Swaziland,Africa,2020-04-27,19,0,59
Swaziland,Africa,2020-04-28,6,0,65
Swaziland,Africa,2020-04-29,6,0,71
Swaziland,Africa,2020-04-30,20,0,91
Swaziland,Africa,2020-05-01,9,0,100
Swaziland,Africa,2020-05-02,6,0,106
Swaziland,Africa,2020-05-03,2,0,108
Swaziland,Africa,2020-05-04,4,0,112
Swaziland,Africa,2020-05-05,4,0,116
Sweden,Europe,2020-02-01,1,0,1
Sweden,Europe,2020-02-27,1,0,2
Sweden,Europe,2020-02-28,5,0,7
Sweden,Europe,2020-02-29,5,0,12
Sweden,Europe,2020-03-01,1,0,13
Sweden,Europe,2020-03-02,1,0,14
Sweden,Europe,2020-03-03,1,0,15
Sweden,Europe,2020-03-04,9,0,24
Sweden,Europe,2020-03-05,11,0,35
Sweden,Europe,2020-03-06,26,0,61
Sweden,Europe,2020-03-07,76,0,137
Sweden,Europe,2020-03-08,24,0,161
Sweden,Europe,2020-03-09,42,0,203
Sweden,Europe,2020-03-10,45,0,248
Sweden,Europe,2020-03-11,78,0,326
Sweden,Europe,2020-03-12,136,1,462
Sweden,Europe,2020-03-13,158,0,620
Sweden,Europe,2020-03-14,155,0,775
Sweden,Europe,2020-03-15,149,0,924
Sweden,Europe,2020-03-16,108,2,1032
Sweden,Europe,2020-03-17,89,4,1121
Sweden,Europe,2020-03-18,46,1,1167
Sweden,Europe,2020-03-19,134,2,1301
Sweden,Europe,2020-03-20,122,0,1423
Sweden,Europe,2020-03-21,200,6,1623
Sweden,Europe,2020-03-22,123,4,1746
Sweden,Europe,2020-03-23,160,1,1906
Sweden,Europe,2020-03-24,110,4,2016
Sweden,Europe,2020-03-25,256,11,2272
Sweden,Europe,2020-03-26,238,6,2510
Sweden,Europe,2020-03-27,296,24,2806
Sweden,Europe,2020-03-28,240,26,3046
Sweden,Europe,2020-03-29,401,10,3447
Sweden,Europe,2020-03-30,253,8,3700
Sweden,Europe,2020-03-31,328,36,4028
Sweden,Europe,2020-04-01,407,34,4435
Sweden,Europe,2020-04-02,512,59,4947
Sweden,Europe,2020-04-03,519,43,5466
Sweden,Europe,2020-04-04,612,51,6078
Sweden,Europe,2020-04-05,365,40,6443
Sweden,Europe,2020-04-06,387,28,6830
Sweden,Europe,2020-04-07,376,76,7206
Sweden,Europe,2020-04-08,487,114,7693
Sweden,Europe,2020-04-09,726,96,8419
Sweden,Europe,2020-04-10,722,106,9141
Sweden,Europe,2020-04-11,544,77,9685
Sweden,Europe,2020-04-12,466,17,10151
Sweden,Europe,2020-04-13,332,12,10483
Sweden,Europe,2020-04-14,465,20,10948
Sweden,Europe,2020-04-15,497,114,11445
Sweden,Europe,2020-04-16,482,170,11927
Sweden,Europe,2020-04-17,613,130,12540
Sweden,Europe,2020-04-18,676,67,13216
Sweden,Europe,2020-04-19,606,111,13822
Sweden,Europe,2020-04-20,563,29,14385
Sweden,Europe,2020-04-21,392,40,14777
Sweden,Europe,2020-04-22,545,185,15322
Sweden,Europe,2020-04-23,682,172,16004
Sweden,Europe,2020-04-24,751,84,16755
Sweden,Europe,2020-04-25,812,131,17567
Sweden,Europe,2020-04-26,610,40,18177
Sweden,Europe,2020-04-27,463,2,18640
Sweden,Europe,2020-04-28,286,80,18926
Sweden,Europe,2020-04-29,695,81,19621
Sweden,Europe,2020-04-30,681,107,20302
Sweden,Europe,2020-05-01,790,124,21092
Sweden,Europe,2020-05-02,428,67,21520
Sweden,Europe,2020-05-03,562,16,22082
Sweden,Europe,2020-05-04,235,10,22317
Sweden,Europe,2020-05-05,404,90,22721
Sweden,Europe,2020-05-06,495,85,23216
Switzerland,Europe,2020-02-26,1,0,1
Switzerland,Europe,2020-02-28,7,0,8
Switzerland,Europe,2020-02-29,4,0,12
Switzerland,Europe,2020-03-01,6,0,18
Switzerland,Europe,2020-03-02,6,0,24
Switzerland,Europe,2020-03-03,6,0,30
Switzerland,Europe,2020-03-04,7,0,37
Switzerland,Europe,2020-03-05,20,0,57
Switzerland,Europe,2020-03-06,30,1,87
Switzerland,Europe,2020-03-07,122,0,209
Switzerland,Europe,2020-03-08,55,0,264
Switzerland,Europe,2020-03-09,68,1,332
Switzerland,Europe,2020-03-10,42,0,374
Switzerland,Europe,2020-03-11,116,1,490
Switzerland,Europe,2020-03-12,152,1,642
Switzerland,Europe,2020-03-13,212,0,854
Switzerland,Europe,2020-03-14,267,3,1121
Switzerland,Europe,2020-03-15,238,4,1359
Switzerland,Europe,2020-03-16,841,2,2200
Switzerland,Europe,2020-03-17,,1,2200
Switzerland,Europe,2020-03-18,450,5,2650
Switzerland,Europe,2020-03-19,360,2,3010
Switzerland,Europe,2020-03-20,878,12,3888
Switzerland,Europe,2020-03-21,952,10,4840
Switzerland,Europe,2020-03-22,1237,13,6077
Switzerland,Europe,2020-03-23,894,4,6971
Switzerland,Europe,2020-03-24,1044,6,8015
Switzerland,Europe,2020-03-25,774,20,8789
Switzerland,Europe,2020-03-26,925,17,9714
Switzerland,Europe,2020-03-27,1000,58,10714
Switzerland,Europe,2020-03-28,1390,36,12104
Switzerland,Europe,2020-03-29,1048,38,13152
Switzerland,Europe,2020-03-30,1122,22,14274
Switzerland,Europe,2020-03-31,1138,38,15412
Switzerland,Europe,2020-04-01,696,78,16108
Switzerland,Europe,2020-04-02,962,5,17070
Switzerland,Europe,2020-04-03,1124,54,18194
Switzerland,Europe,2020-04-04,1033,52,19227
Switzerland,Europe,2020-04-05,974,56,20201
Switzerland,Europe,2020-04-06,821,19,21022
Switzerland,Europe,2020-04-07,552,25,21574
Switzerland,Europe,2020-04-08,590,57,22164
Switzerland,Europe,2020-04-09,546,64,22710
Switzerland,Europe,2020-04-10,785,51,23495
Switzerland,Europe,2020-04-11,733,49,24228
Switzerland,Europe,2020-04-12,592,26,24820
Switzerland,Europe,2020-04-13,400,27,25220
Switzerland,Europe,2020-04-14,279,0,25499
Switzerland,Europe,2020-04-15,254,42,25753
Switzerland,Europe,2020-04-16,583,73,26336
Switzerland,Europe,2020-04-17,315,43,26651
Switzerland,Europe,2020-04-18,346,42,26997
Switzerland,Europe,2020-04-19,325,52,27322
Switzerland,Europe,2020-04-20,336,24,27658
Switzerland,Europe,2020-04-21,168,7,27826
Switzerland,Europe,2020-04-22,155,45,27981
Switzerland,Europe,2020-04-23,205,30,28186
Switzerland,Europe,2020-04-24,228,51,28414
Switzerland,Europe,2020-04-25,181,41,28595
Switzerland,Europe,2020-04-26,216,20,28811
Switzerland,Europe,2020-04-27,167,8,28978
Switzerland,Europe,2020-04-28,103,16,29081
Switzerland,Europe,2020-04-29,100,27,29181
Switzerland,Europe,2020-04-30,143,28,29324
Switzerland,Europe,2020-05-01,179,15,29503
Switzerland,Europe,2020-05-02,119,12,29622
Switzerland,Europe,2020-05-03,112,32,29734
Switzerland,Europe,2020-05-04,88,6,29822
Switzerland,Europe,2020-05-05,76,4,29898
Switzerland,Europe,2020-05-06,28,6,29926
Syria,Asia,2020-03-23,1,0,1
Syria,Asia,2020-03-27,4,0,5
Syria,Asia,2020-03-30,4,1,9
Syria,Asia,2020-03-31,1,1,10
Syria,Asia,2020-04-03,6,0,16
Syria,Asia,2020-04-06,3,0,19
Syria,Asia,2020-04-12,6,0,25
Syria,Asia,2020-04-15,4,0,29
Syria,Asia,2020-04-16,4,0,33
Syria,Asia,2020-04-18,5,0,38
Syria,Asia,2020-04-20,1,1,39
Syria,Asia,2020-04-22,3,0,42
Syria,Asia,2020-04-27,1,0,43
Syria,Asia,2020-05-02,1,0,44
Taiwan,Asia,2020-01-21,1,0,1
Taiwan,Asia,2020-01-25,2,0,3
Taiwan,Asia,2020-01-27,2,0,5
Taiwan,Asia,2020-01-28,2,0,7
Taiwan,Asia,2020-01-29,1,0,8
Taiwan,Asia,2020-01-31,1,0,9
Taiwan,Asia,2020-02-01,1,0,10
Taiwan,Asia,2020-02-05,1,0,11
Taiwan,Asia,2020-02-07,5,0,16
Taiwan,Asia,2020-02-08,1,0,17
Taiwan,Asia,2020-02-09,1,0,18
Taiwan,Asia,2020-02-17,2,1,20
Taiwan,Asia,2020-02-18,2,0,22
Taiwan,Asia,2020-02-20,2,0,24
Taiwan,Asia,2020-02-22,2,0,26
Taiwan,Asia,2020-02-24,2,0,28
Taiwan,Asia,2020-02-25,2,0,30
Taiwan,Asia,2020-02-26,1,0,31
Taiwan,Asia,2020-02-27,1,0,32
Taiwan,Asia,2020-02-28,2,0,34
Taiwan,Asia,2020-02-29,5,0,39
Taiwan,Asia,2020-03-01,1,0,40
Taiwan,Asia,2020-03-03,1,0,41
Taiwan,Asia,2020-03-04,1,0,42
Taiwan,Asia,2020-03-06,2,0,44
Taiwan,Asia,2020-03-07,1,0,45
Taiwan,Asia,2020-03-11,3,0,48
Taiwan,Asia,2020-03-13,1,0,49
Taiwan,Asia,2020-03-14,4,0,53
Taiwan,Asia,2020-03-15,6,0,59
Taiwan,Asia,2020-03-17,8,0,67
Taiwan,Asia,2020-03-18,10,0,77
Taiwan,Asia,2020-03-19,31,0,108
Taiwan,Asia,2020-03-21,27,1,135
Taiwan,Asia,2020-03-22,18,0,153
Taiwan,Asia,2020-03-23,12,0,165
Taiwan,Asia,2020-03-24,30,0,195
Taiwan,Asia,2020-03-25,21,0,216
Taiwan,Asia,2020-03-26,19,0,235
Taiwan,Asia,2020-03-27,17,0,252
Taiwan,Asia,2020-03-28,15,0,267
Taiwan,Asia,2020-03-29,16,0,283
Taiwan,Asia,2020-03-30,23,3,306
Taiwan,Asia,2020-04-01,16,0,322
Taiwan,Asia,2020-04-02,17,0,339
Taiwan,Asia,2020-04-04,16,0,355
Taiwan,Asia,2020-04-05,8,0,363
Taiwan,Asia,2020-04-07,10,0,373
Taiwan,Asia,2020-04-08,3,0,376
Taiwan,Asia,2020-04-09,3,0,379
Taiwan,Asia,2020-04-10,1,0,380
Taiwan,Asia,2020-04-12,5,1,385
Taiwan,Asia,2020-04-13,3,0,388
Taiwan,Asia,2020-04-14,5,0,393
Taiwan,Asia,2020-04-15,2,0,395
Taiwan,Asia,2020-04-19,3,0,398
Taiwan,Asia,2020-04-20,22,0,420
Taiwan,Asia,2020-04-21,2,0,422
Taiwan,Asia,2020-04-22,3,0,425
Taiwan,Asia,2020-04-23,1,0,426
Taiwan,Asia,2020-04-24,1,0,427
Taiwan,Asia,2020-04-25,1,0,428
Taiwan,Asia,2020-04-26,1,0,429
Taiwan,Asia,2020-05-03,3,0,432
Taiwan,Asia,2020-05-04,4,0,436
Taiwan,Asia,2020-05-05,2,0,438
Tajikistan,Asia,2020-05-01,15,0,15
Tajikistan,Asia,2020-05-03,17,0,32
Tajikistan,Asia,2020-05-04,44,2,76
Tajikistan,Asia,2020-05-05,154,1,230
Tajikistan,Asia,2020-05-06,63,2,293
Tanzania,Africa,2020-03-17,1,0,1
Tanzania,Africa,2020-03-19,2,0,3
Tanzania,Africa,2020-03-22,3,0,6
Tanzania,Africa,2020-03-23,6,0,12
Tanzania,Africa,2020-03-27,1,0,13
Tanzania,Africa,2020-03-29,,1,13
Tanzania,Africa,2020-03-30,1,0,14
Tanzania,Africa,2020-03-31,5,0,19
Tanzania,Africa,2020-04-02,1,0,20
Tanzania,Africa,2020-04-03,1,0,21
Tanzania,Africa,2020-04-06,1,0,22
Tanzania,Africa,2020-04-07,2,0,24
Tanzania,Africa,2020-04-09,1,0,25
Tanzania,Africa,2020-04-11,7,2,32
Tanzania,Africa,2020-04-14,14,0,46
Tanzania,Africa,2020-04-15,7,0,53
Tanzania,Africa,2020-04-16,35,1,88
Tanzania,Africa,2020-04-17,6,0,94
Tanzania,Africa,2020-04-18,53,1,147
Tanzania,Africa,2020-04-19,1,0,148
Tanzania,Africa,2020-04-20,22,0,170
Tanzania,Africa,2020-04-22,84,3,254
Tanzania,Africa,2020-04-23,31,2,285
